municipio_id,municipio,provincia,poblacion
739,Peñarroya-Pueblonuevo,Córdoba,10280
740,Muros,A Coruña,10272
741,San Antonio de Benagéber,Valencia,10200
742,Zumaia,Gipuzkoa,10189
743,Pizarra,Málaga,10187
744,Caudete,Albacete,10171
745,Xinzo de Limia ,Ourense,10161
746,Madridejos,Toledo,10151
747,Masanasa,Valencia,10146
748,El Espinar,Segovia,10145
749,L'Escala,Cataluña,10143
750,La Bañeza,León,10137
751,Calasparra,Murcia,10118
752,Porto do Son,A Coruña,10085
753,Daganzo de Arriba,Madrid,10082
754,Sax,Alicante,10072
755,Griñón,Madrid,10060
756,Mengíbar,Jaén,10035
757,A Guarda,Pontevedra,10013
758,A Pobra do Caramiñal,A Coruña,10006
759,Fuente Palmera,Córdoba,10001
760,Cassà de la Selva,Cataluña,9922
761,Íllora,Granada,9908
762,Mora,Toledo,9881
763,Caldas de Reis,Pontevedra,9860
764,Consuegra,Toledo,9854
765,San Juan del Puerto,Huelva,9826
766,Alguazas,Murcia,9819
767,Villava Atarrabia,Navarre,9803
768,Rute,Córdoba,9753
769,Villarrubia de los Ojos,Ciudad Real,9751
770,Pinos Puente,Granada,9722
771,Grado,Asturias,9703
772,Chantada,Lugo,9695
773,Valsequillo de Gran Canaria,"Gran Canaria, Las Palmas",9693
774,Salvaterra de Miño,Pontevedra,9691
775,Alaior,"Menorca, Balearic Islands",9686
776,Zumarraga,Gipuzkoa,9660
777,Alella,Cataluña,9651
778,Santa Margarida de Montbui,Cataluña,9641
779,Alcanar,Cataluña,9637
780,Fernán-Núñez,Córdoba,9635
781,Jerez de los Caballeros,Badajoz,9613
782,Foz,Lugo,9612
783,Villacañas,Toledo,9603
784,San Sebastián de la Gomera,"La Gomera, Santa Cruz de Tenerife",9584
785,Buñol,Valencia,9579
786,Alfaro,La Rioja,9550
787,Padul,Granada,9536
788,Llinars del Vallès,Cataluña,9536
789,Cuéllar,Segovia,9530
790,Olivares,Seville,9504
791,Rafelbuñol,Valencia,9467
792,Tabernes Blanques,Valencia,9456
793,Trujillo,Cáceres,9456
794,San Fulgencio,Alicante,9443
795,Segorbe,Castellón,9425
796,Abanto y Ciérvana-Abanto Zierbena,Biscay,9401
797,Umbrete,Seville,9395
798,Tocina,Seville,9380
799,Reinosa ,Cantabria,9331
800,Sant Vicenç de Castellet,Cataluña,9326
801,Monserrat,Valencia,9312
802,Palomares del Río,Seville,9276
803,Catral,Alicante,9275
804,Benahavís,Málaga,9256
805,Muro de Alcoy,Alicante,9253
806,Alcarràs,Cataluña,9252
807,Padrón,A Coruña,9242
808,La Victoria de Acentejo,"Tenerife, Santa Cruz de Tenerife",9223
809,Tineo,Asturias,9199
810,Barbadás ,Ourense,9177
811,Ribadeo,Lugo,9163
812,El Sauzal,"Tenerife, Santa Cruz de Tenerife",9161
813,El Álamo,Madrid,9149
814,Salceda de Caselas,Pontevedra,9146
815,Santa Maria de Palautordera,Cataluña,9138
816,Toro,Zamora,9115
817,La Matanza de Acentejo,"Tenerife, Santa Cruz de Tenerife",9114
818,Santa María de Cayón ,Cantabria,9095
819,Sevilla la Nueva,Madrid,9093
820,Solsona,Cataluña,9067
821,Miajadas,Cáceres,9065
822,Palafolls,Cataluña,9065
823,Sant Llorenç des Cardassar,"Mallorca, Balearic Islands",9058
824,Arico,"Tenerife, Santa Cruz de Tenerife",9049
825,Cervera,Cataluña,9039
826,Montoro,Córdoba,9034
827,Sabiñánigo,Huesca,9023
828,Colmenarejo,Madrid,9015
829,Almagro,Ciudad Real,9003
830,Almusafes,Valencia,8996
831,El Puig de Santa María,Valencia,8992
832,Cheste,Valencia,8962
833,Binissalem,"Mallorca, Balearic Islands",8931
834,Binéfar,Huesca,8890
835,Vilassar de Dalt,Cataluña,8882
836,Montmeló,Cataluña,8863
837,Pontedeume,A Coruña,8860
838,Bigues i Riells,Cataluña,8854
839,Matadepera,Cataluña,8841
840,Finestrat,Alicante,8836
841,Cervelló,Cataluña,8811
842,Monforte del Cid,Alicante,8777
843,Puigcerdà,Cataluña,8761
844,El Cuervo de Sevilla,Seville,8711
845,Puebla de Farnals,Valencia,8699
846,Silleda,Pontevedra,8698
847,Olías del Rey,Toledo,8698
848,Sant Fost de Campsentelles,Cataluña,8666
849,Arenys de Munt,Cataluña,8654
850,Santiponce,Seville,8649
851,Suances ,Cantabria,8645
852,Sentmenat,Cataluña,8645
853,Soto del Real,Madrid,8607
854,Monachil,Granada,8591
855,Azuaga,Badajoz,8580
856,Pedreguer,Alicante,8558
857,La Mojonera,Almería,8546
858,Ortuella,Biscay,8537
859,Casares,Málaga,8528
860,Loeches,Madrid,8525
861,Manzanares el Real,Madrid,8500
862,Campillos,Málaga,8491
863,El Molar,Madrid,8491
864,Carboneras,Almería,8456
865,Peñíscola,Castellón,8449
866,Aracena,Huelva,8427
867,Ollería,Valencia,8421
868,Torrejón de la Calzada,Madrid,8418
869,Masquefa,Cataluña,8406
870,Herencia,Ciudad Real,8405
871,Outes,A Coruña,8398
872,Melide,A Coruña,8383
873,Villanueva de Córdoba,Córdoba,8371
874,Cenes de la Vega,Granada,8343
875,Guardo,Palencia,8337
876,Legazpi,Gipuzkoa,8329
877,Cabezón de la Sal ,Cantabria,8326
878,Navia,Asturias,8322
879,Zalla,Biscay,8322
880,Tiana,Cataluña,8314
881,Reocín ,Cantabria,8312
882,Ortigueira,A Coruña,8299
883,San Martín de Valdeiglesias,Madrid,8298
884,Colindres ,Cantabria,8288
885,Roquetes,Cataluña,8287
886,L'Ametlla del Vallès,Cataluña,8283
887,Pinoso,Alicante,8281
888,Marchamalo,Guadalajara,8276
889,Sant Fruitós de Bages,Cataluña,8243
890,Polinyà,Cataluña,8238
891,Ondarroa,Biscay,8207
892,Bembibre,León,8199
893,Llagostera,Cataluña,8198
894,Redován,Alicante,8183
895,Artà,"Mallorca, Balearic Islands",8180
896,Burela,Lugo,8176
897,Ansoáin,Navarre,8175
898,Trigueros,Huelva,8131
899,Náquera,Valencia,8102
900,Moraleja,Cáceres,8095
901,Valencina de la Concepción,Seville,8085
902,Tordesillas,Valladolid,8067
903,Santa Coloma de Cervelló,Cataluña,8038
904,Hoyo de Manzanares,Madrid,8032
905,Rociana del Condado,Huelva,8025
906,Archidona,Málaga,8020
907,Tona,Cataluña,8012
908,Coristanco,A Coruña,8001
909,Pravia,Asturias,7984
910,Almodóvar del Río,Córdoba,7981
911,El Paso,"La Palma, Santa Cruz de Tenerife",7972
912,Gerena,Seville,7923
913,Dolores,Alicante,7919
914,Nájera,La Rioja,7911
915,La Puebla de Montalbán,Toledo,7908
916,Los Santos de Maimona,Badajoz,7899
917,Moya,"Gran Canaria, Las Palmas",7887
918,Arévalo,Ávila,7858
919,Olvera,Cádiz,7849
920,Torres de la Alameda,Madrid,7825
921,Tobarra,Albacete,7819
922,Cúllar Vega,Granada,7818
923,Colmenar de Oreja,Madrid,7810
924,Moratalla,Murcia,7807
925,Valverde de la Virgen,León,7802
926,Villaverde del Río,Seville,7790
927,Vega de San Mateo,"Gran Canaria, Las Palmas",7785
928,Villanueva del Arzobispo,Jaén,7779
929,Onil,Alicante,7763
930,Malagón,Ciudad Real,7755
931,Moncófar,Castellón,7747
932,Abadiño,Biscay,7720
933,Villablino,León,7719
934,Callosa de Ensarriá,Alicante,7708
935,Vidreres,Cataluña,7702
936,Firgas,"Gran Canaria, Las Palmas",7701
937,Es Castell,"Menorca, Balearic Islands",7688
938,Baztan,Navarre,7670
939,Astigarraga,Gipuzkoa,7661
940,Quintanar del Rey,Cuenca,7655
941,Balmaseda,Biscay,7642
942,Foyos,Valencia,7641
943,Pedro Muñoz,Ciudad Real,7637
944,Castro del Río,Córdoba,7614
945,Villa de Otura,Granada,7600
946,Cedeira,A Coruña,7572
947,Rocafort,Valencia,7570
948,Aguilar de Campoo,Palencia,7565
949,Muro,"Mallorca, Balearic Islands",7547
950,Sant Esteve Sesrovires,Cataluña,7542
951,Bornos,Cádiz,7532
952,Santa Maria del Camí (Santa María del Camino),"Mallorca, Balearic Islands",7526
953,La Aldea de San Nicolás,"Gran Canaria, Las Palmas",7523
954,Cox,Alicante,7513
955,Almácera,Valencia,7504
956,Morata de Tajuña,Madrid,7482
957,Berango,Biscay,7472
958,La Rambla,Córdoba,7466
959,Medio Cudeyo ,Cantabria,7459
960,Mojácar,Almería,7455
961,Caspe,Zaragoza,7448
962,Albuñol,Granada,7405
963,Viladecavalls,Cataluña,7395
964,Santpedor,Cataluña,7384
965,Guareña,Badajoz,7383
966,Benacazón,Seville,7383
967,Bigastro,Alicante,7361
968,Montblanc,Cataluña,7359
969,El Boalo,Madrid,7358
970,Burguillos,Seville,7348
971,Muskiz,Biscay,7342
972,Santa Margarida i els Monjos,Cataluña,7337
973,Centelles,Cataluña,7333
974,Breña Alta,"La Palma, Santa Cruz de Tenerife",7315
975,Ondara,Alicante,7308
976,Lorquí,Murcia,7307
977,Soutomaior,Pontevedra,7305
978,L'Ametlla de Mar,Cataluña,7303
979,Elorrio,Biscay,7299
980,Corella,Navarre,7298
981,Altsasu Alsasua,Navarre,7281
982,Benalup-Casas Viejas,Cádiz,7272
983,Canet de Berenguer,Valencia,7265
984,Turís,Valencia,7259
985,Bañeres,Alicante,7255
986,Fuentes de Andalucía,Seville,7254
987,Villarejo de Salvanés,Madrid,7245
988,Cee,A Coruña,7239
989,Huéscar,Granada,7232
990,Posadas,Córdoba,7222
991,Dúrcal,Granada,7218
992,Tauste,Zaragoza,7207
993,Andorra,Teruel,7201
994,Cabrils,Cataluña,7197
995,Gelida,Cataluña,7194
996,Cobeña,Madrid,7163
997,Alcalá de Chivert,Castellón,7160
998,Aretxabaleta,Gipuzkoa,7150
999,Bujalance,Córdoba,7145
1000,Lekeitio,Biscay,7141
1001,Caldes de Malavella,Cataluña,7130
1002,Torreperogil,Jaén,7115
1003,Bunyola,"Mallorca, Balearic Islands",7115
1004,Santa Eulàlia de Ronçana,Cataluña,7114
1005,Camarma de Esteruelas,Madrid,7084
1006,Malpica de Bergantiños,A Coruña,7070
1007,Derio,Biscay,7064
1008,Sant Lluís,"Menorca, Balearic Islands",7056
1009,Trebujena,Cádiz,7051
1010,Montellano,Seville,7039
1011,Jijona,Alicante,7032
1012,La Almunia de Doña Godina,Zaragoza,7023
1013,Ponteceso,A Coruña,7019
1014,Cazorla,Jaén,7004
1015,Castuera,Badajoz,6989
1016,Argés,Toledo,6978
1017,Villanueva del Ariscal,Seville,6974
1018,Vimianzo,A Coruña,6963
1019,Maçanet de la Selva,Cataluña,6963
1020,Villamayor,Salamanca,6941
1021,Ulldecona,Cataluña,6904
1022,Algarrobo,Málaga,6898
1023,Villanueva de Castellón,Valencia,6891
1024,Puerto Serrano,Cádiz,6891
1025,Piloña,Asturias,6875
1026,Villa del Río,Córdoba,6872
1027,Cercedilla,Madrid,6853
1028,Valdoviño,A Coruña,6837
1029,Argamasilla de Alba,Ciudad Real,6837
1030,Lardero,La Rioja,6832
1031,Casarrubios del Monte,Toledo,6828
1032,Guissona,Cataluña,6827
1033,Fuente del Maestre,Badajoz,6819
1034,Paradas,Seville,6811
1035,San Miguel de Salinas,Alicante,6798
1036,San Clemente,Cuenca,6794
1037,Jimena de la Frontera,Cádiz,6788
1038,Sallent,Cataluña,6780
1039,Arzúa,A Coruña,6776
1040,Carbajosa de la Sagrada,Salamanca,6763
1041,Tudela de Duero,Valladolid,6762
1042,Jaraíz de la Vera,Cáceres,6754
1043,Museros,Valencia,6741
1044,Güeñes,Biscay,6736
1045,Berriozar,Navarre,6735
1046,Urretxu,Gipuzkoa,6733
1047,Tinajo,"Lanzarote, Las Palmas",6725
1048,Almacelles,Cataluña,6699
1049,Peñaranda de Bracamonte,Salamanca,6672
1050,Almensilla,Seville,6667
1051,Collado Mediano,Madrid,6666
1052,Las Pedroñeras,Cuenca,6647
1053,Camariñas,A Coruña,6620
1054,Begues,Cataluña,6620
1055,Villanueva de la Torre,Guadalajara,6616
1056,Sant Joan de Labritja,"Eivissa, Balearic Islands",6610
1057,Almenara,Castellón,6591
1058,Vélez-Rubio,Almería,6577
1059,Negreira,A Coruña,6573
1060,Blanca,Murcia,6573
1061,Herrera,Seville,6573
1062,Briviesca,Burgos,6547
1063,Riudoms,Cataluña,6546
1064,Hinojosa del Duque,Córdoba,6543
1065,Constantí,Cataluña,6539
1066,Arroyo de la Luz,Cáceres,6522
1067,Marmolejo,Jaén,6521
1068,Gata de Gorgos,Alicante,6515
1069,Arbúcies,Cataluña,6481
1070,Arenas de San Pedro,Ávila,6470
1071,Brión,A Coruña,6437
1072,Olula del Río,Almería,6429
1073,Fuente el Saz de Jarama,Madrid,6424
1074,Santo Domingo de la Calzada,La Rioja,6385
1075,Lliçà de Vall,Cataluña,6354
1076,Usurbil,Gipuzkoa,6341
1077,Villa del Prado,Madrid,6337
1078,Gójar,Granada,6334
1079,Viator,Almería,6334
1080,Roda de Berà,Cataluña,6322
1081,Íscar,Valladolid,6320
1082,Lloseta,"Mallorca, Balearic Islands",6318
1083,Tremp,Cataluña,6305
1084,Alpicat,Cataluña,6297
1085,Bergondo,A Coruña,6264
1086,Yeles,Toledo,6263
1087,Guitiriz,Lugo,6249
1088,O Rosal,Pontevedra,6249
1089,Taradell,Cataluña,6219
1090,Vacarisses,Cataluña,6218
1091,Cangas de Onís,Asturias,6209
1092,Torrejón del Rey,Guadalajara,6205
1093,Urnieta,Gipuzkoa,6196
1094,Bonares,Huelva,6193
1095,Cintruénigo,Navarre,6190
1096,Motilla del Palancar,Cuenca,6168
1097,Villares de la Reina,Salamanca,6167
1098,Tarazona de la Mancha,Albacete,6156
1099,Teià,Cataluña,6141
1100,Calamonte,Badajoz,6136
1101,Valencia de Alcántara,Cáceres,6136
1102,O Pereiro de Aguiar ,Ourense,6135
1103,Roda de Ter,Cataluña,6124
1104,Orio,Gipuzkoa,6122
1105,Navàs,Cataluña,6117
1106,Cubas de la Sagra,Madrid,6112
1107,Muxía,A Coruña,6103
1108,Méntrida,Toledo,6103
1109,Albaida,Valencia,6102
1110,Aznalcóllar,Seville,6098
1111,Nuevo Baztán,Madrid,6091
1112,Les Borges Blanques,Cataluña,6088
1113,Mota del Cuervo,Cuenca,6084
1114,Los Villares,Jaén,6083
1115,Neda,A Coruña,6074
1116,Gorliz,Biscay,6067
1117,Guadalix de la Sierra,Madrid,6049
1118,Vandellòs i l'Hospitalet de l'Infant,Cataluña,6047
1119,Abanilla,Murcia,6047
1120,Venta de Baños,Palencia,6024
1121,Celanova ,Ourense,6020
1122,Lezo,Gipuzkoa,6015
1123,Algaida,"Mallorca, Balearic Islands",6013
1124,Sant Vicenç de Montalt,Cataluña,6007
1125,Navarcles,Cataluña,6003
1126,Súria,Cataluña,5999
1127,Campo Real,Madrid,5995
1128,Lazkao,Gipuzkoa,5981
1129,Medina de Pomar,Burgos,5979
1130,El Viso de San Juan,Toledo,5978
1131,Palazuelos de Eresma,Segovia,5968
1132,Castro de Rei,Lugo,5966
1133,Breña Baja,"La Palma, Santa Cruz de Tenerife",5966
1134,Guadasuar,Valencia,5961
1135,Cabeza del Buey,Badajoz,5957
1136,Vilaboa,Pontevedra,5954
1137,Mazaricos,A Coruña,5948
1138,Valga,Pontevedra,5927
1139,Jaraco,Valencia,5923
1140,San Vicente de Alcántara,Badajoz,5908
1141,Porcuna,Jaén,5900
1142,Sant Feliu de Codines,Cataluña,5900
1143,La Sénia,Cataluña,5893
1144,Oliva de la Frontera,Badajoz,5881
1145,Borriol,Castellón,5865
1146,Mugardos,A Coruña,5859
1147,Sils,Cataluña,5851
1148,Torrelles de Llobregat,Cataluña,5851
1149,Polanco ,Cantabria,5850
1150,Membrilla,Ciudad Real,5827
1151,Allariz ,Ourense,5821
1152,Argamasilla de Calatrava,Ciudad Real,5818
1153,Miraflores de la Sierra,Madrid,5817
1154,Cerdedo-Cotobade,Pontevedra,5815
1155,Alfacar,Granada,5813
1156,Villabona,Gipuzkoa,5812
1157,La Canonja,Cataluña,5807
1158,Alaró,"Mallorca, Balearic Islands",5800
1159,Chauchina,Granada,5798
1160,Almodóvar del Campo,Ciudad Real,5787
1161,Isla Mayor,Seville,5785
1162,Guijuelo,Salamanca,5781
1163,Abegondo,A Coruña,5772
1164,Esquivias,Toledo,5771
1165,Moià,Cataluña,5760
1166,Arafo,"Tenerife, Santa Cruz de Tenerife",5760
1167,Almazán,Soria,5750
1168,Ugena,Toledo,5750
1169,Alagón,Zaragoza,5749
1170,Órgiva,Granada,5747
1171,Cartes ,Cantabria,5742
1172,Constantina,Seville,5736
1173,Campanario,Badajoz,5723
1174,Benigánim,Valencia,5716
1175,Zuera,Zaragoza,5715
1176,Los Yébenes,Toledo,5715
1177,Cesuras-Oza,A Coruña,5715
1178,Sant Antoni de Vilamajor,Cataluña,5708
1179,Cospeito,Lugo,5706
1180,Prado del Rey,Cádiz,5702
1181,Ribadesella,Asturias,5688
1182,Sant Hilari Sacalm,Cataluña,5681
1183,Tossa de Mar,Cataluña,5681
1184,Artés,Cataluña,5661
1185,Pulianas,Granada,5653
1186,Alhama de Granada,Granada,5649
1187,Oroso,A Coruña,5648
1188,Torreblanca,Castellón,5630
1189,Porreres,"Mallorca, Balearic Islands",5630
1190,Benejúzar,Alicante,5625
1191,Alburquerque,Badajoz,5622
1192,Pedrezuela,Madrid,5613
1193,Anglès,Cataluña,5606
1194,Salteras,Seville,5602
1195,La Selva del Camp,Cataluña,5598
1196,Agaete,"Gran Canaria, Las Palmas",5593
1197,Las Navas del Marqués,Ávila,5593
1198,Cabana de Bergantiños,A Coruña,5592
1199,San Adrián,Navarre,5583
1200,Bechí,Castellón,5580
1201,Móra d'Ebre,Cataluña,5578
1202,Peralta,Navarre,5571
1203,La Guancha,"Tenerife, Santa Cruz de Tenerife",5562
1204,Llerena,Badajoz,5549
1205,Haría,"Lanzarote, Las Palmas",5543
1206,Puebla de la Calzada,Badajoz,5527
1207,Huelma,Jaén,5521
1208,Ribadavia ,Ourense,5519
1209,Paterna de Rivera,Cádiz,5516
1210,L'Arboç,Cataluña,5515
1211,Agramunt,Cataluña,5515
1212,Carnota,A Coruña,5510
1213,Montehermoso,Cáceres,5493
1214,Cerceda,A Coruña,5492
1215,Ponte Caldelas,Pontevedra,5491
1216,Cájar,Granada,5488
1217,Yepes,Toledo,5483
1218,Vilafant,Cataluña,5481
1219,Macael,Almería,5478
1220,Los Montesinos,Alicante,5477
1221,Vielha e Mijaran,Cataluña,5474
1222,Es Mercadal,"Menorca, Balearic Islands",5474
1223,Numancia de la Sagra,Toledo,5474
1224,Urduliz,Biscay,5468
1225,Mollina,Málaga,5467
1226,Becerril de la Sierra,Madrid,5457
1227,Sariegos,León,5454
1228,Alameda,Málaga,5439
1229,Algodonales,Cádiz,5437
1230,Villanueva del Trabuco,Málaga,5436
1231,Librilla,Murcia,5394
1232,Deba,Gipuzkoa,5380
1233,Arjona,Jaén,5374
1234,Alcudia de Crespins,Valencia,5361
1235,Aceuchal,Badajoz,5344
1236,Alba de Tormes,Salamanca,5341
1237,Polop,Alicante,5339
1238,Parres,Asturias,5315
1239,Meaño,Pontevedra,5315
1240,Nueva Carteya,Córdoba,5312
1241,Casariche,Seville,5303
1242,Mutriku,Gipuzkoa,5302
1243,Gualchos,Granada,5297
1244,Corral de Almaguer,Toledo,5295
1245,Fregenal de la Sierra,Badajoz,5295
1246,Carral,A Coruña,5290
1247,Capellades,Cataluña,5284
1248,Montefrío,Granada,5282
1249,Nava,Asturias,5276
1250,Carranque,Toledo,5274
1251,Vila de Cruces,Pontevedra,5273
1252,Peal de Becerro,Jaén,5272
1253,Pioz,Guadalajara,5263
1254,Talavera la Real,Badajoz,5255
1255,Vilanova del Vallès,Cataluña,5250
1256,La Guardia de Jaén,Jaén,5244
1257,Chinchón,Madrid,5240
1258,Añover de Tajo,Toledo,5236
1259,Alcalá de los Gazules,Cádiz,5231
1260,Peñafiel,Valladolid,5225
1261,Ayora,Valencia,5223
1262,Nambroca,Toledo,5222
1263,Real Sitio de San Ildefonso,Segovia,5205
1264,Yebes,Guadalajara,5201
1265,Santa Cristina d'Aro,Cataluña,5194
1266,A Cañiza,Pontevedra,5173
1267,Iznalloz,Granada,5172
1268,Castilblanco de los Arroyos,Seville,5171
1269,Valencia de Don Juan,León,5159
1270,Esporles,"Mallorca, Balearic Islands",5153
1271,Quintana de la Serena,Badajoz,5150
1272,Valverde,"El Hierro, Santa Cruz de Tenerife",5149
1273,Marina de Cudeyo ,Cantabria,5147
1274,A Fonsagrada,Lugo,5146
1275,Noreña,Asturias,5145
1276,A Baña,A Coruña,5141
1277,Dosrius,Cataluña,5137
1278,La Campana,Seville,5132
1279,Fisterra,A Coruña,5132
1280,Alcover,Cataluña,5131
1281,Rois,A Coruña,5123
1282,Pedrera,Seville,5122
1283,Moral de Calatrava,Ciudad Real,5121
1284,Vergel,Alicante,5101
1285,Burgo de Osma-Ciudad de Osma,Soria,5086
1286,Salvatierra Agurain,Álava,5078
1287,Mocejón,Toledo,5075
1288,Villamuriel de Cerrato,Palencia,5070
1289,Ribadumia,Pontevedra,5069
1290,Nerva,Huelva,5068
1291,Agost,Alicante,5067
1292,Fuente de Cantos,Badajoz,5059
1293,Villanueva del Río y Minas,Seville,5057
1294,Vedra,A Coruña,5054
1295,Celrà,Cataluña,5053
1296,Miño,A Coruña,5044
1297,Candeleda,Ávila,5027
1298,La Puebla de Almoradiel,Toledo,5021
1299,Ses Salines (Las Salinas),"Mallorca, Balearic Islands",5021
1300,Markina-Xemein,Biscay,5021
1301,Cervo,Lugo,5016
1302,O Pino,A Coruña,5016
1303,Recas,Toledo,5006
1304,O Saviñao,Lugo,5000
1305,Sant Pol de Mar,Cataluña,4997
1306,Altafulla,Cataluña,4988
1307,Mondoñedo,Lugo,4987
1308,Gironella,Cataluña,4987
1309,Ares,A Coruña,4976
1310,Garachico,"Tenerife, Santa Cruz de Tenerife",4975
1311,Beas de Segura,Jaén,4974
1312,Llançà,Cataluña,4970
1313,Sotillo de la Adrada,Ávila,4967
1314,Almadén,Ciudad Real,4966
1315,Sollana,Valencia,4959
1316,A Illa de Arousa,Pontevedra,4958
1317,Bellpuig,Cataluña,4956
1318,Quesada,Jaén,4950
1319,Tordoia,A Coruña,4945
1320,San Juan de la Rambla,"Tenerife, Santa Cruz de Tenerife",4939
1321,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",4938
1322,Sarrià de Ter,Cataluña,4937
1323,Alcalá del Valle,Cádiz,4932
1324,Ontígola,Toledo,4926
1325,Aznalcázar,Seville,4923
1326,Cudillero,Asturias,4922
1327,Cardona,Cataluña,4921
1328,Benamejí,Córdoba,4910
1329,Ferreries,"Menorca, Balearic Islands",4903
1330,Salas,Asturias,4900
1331,Villafranca de los Caballeros,Toledo,4877
1332,Villafranca de Córdoba,Córdoba,4875
1333,Bescanó,Cataluña,4874
1334,Moraleja de Enmedio,Madrid,4870
1335,Navalvillar de Pela,Badajoz,4870
1336,Yuncler,Toledo,4866
1337,Medina de Rioseco,Valladolid,4864
1338,Cariño,A Coruña,4861
1339,Benitachell,Alicante,4858
1340,A Rúa ,Ourense,4816
1341,Benahadux,Almería,4815
1342,Bellreguard,Valencia,4811
1343,Sangüesa Zangoza,Navarre,4807
1344,Val do Dubra,A Coruña,4802
1345,Rafal,Alicante,4800
1346,Martorelles,Cataluña,4783
1347,Meis,Pontevedra,4776
1348,Touro,A Coruña,4765
1349,Calera y Chozas,Toledo,4761
1350,Casar de Cáceres,Cáceres,4757
1351,Miguel Esteban,Toledo,4750
1352,Cacabelos,León,4749
1353,Sigüenza,Guadalajara,4745
1354,Villanueva de los Infantes,Ciudad Real,4739
1355,Friol,Lugo,4729
1356,Ojén,Málaga,4721
1357,Buenavista del Norte,"Tenerife, Santa Cruz de Tenerife",4720
1358,Chozas de Canales,Toledo,4719
1359,Enguera,Valencia,4718
1360,Torrelaguna,Madrid,4712
1361,Cuntis,Pontevedra,4710
1362,Valle Gran Rey,"La Gomera, Santa Cruz de Tenerife",4705
1363,Lodosa,Navarre,4700
1364,La Lastrilla,Segovia,4697
1365,El Coronil,Seville,4691
1366,Valmojado,Toledo,4688
1367,Madrigueras,Albacete,4680
1368,Santaella,Córdoba,4679
1369,Los Silos,"Tenerife, Santa Cruz de Tenerife",4677
1370,Miengo ,Cantabria,4676
1371,Villamediana de Iregua,La Rioja,4668
1372,Villalonga,Valencia,4667
1373,Villamanrique de la Condesa,Seville,4655
1374,Cazalla de la Sierra,Seville,4646
1375,Fuente Vaqueros,Granada,4633
1376,La Luisiana,Seville,4631
1377,Cortegana,Huelva,4626
1378,Formentera del Segura,Alicante,4618
